part_number,model,training_usage_qty,std_dev_monthly_usage,avg_installed_base,installed_base_at_forecast,training_months,avg_monthly_usage,coefficient_of_variation,monthly_usage_rate_per_machine,raw_predicted_demand,adjusted_predicted_demand,demand_classification,forecast_reason,stock_on_hand,stock_on_order,stock_snapshot_date_used,current_stock_used,variability_buffer_pct,total_buffer_pct,safety_buffer,recommended_order,true_demand,predicted_demand,forecast_error,absolute_error,under_forecast_qty,over_forecast_qty,forecast_date,training_start,training_end,lead_time_start,lead_time_end,evaluation_start,evaluation_end
PN-1006,MODEL-C,19.0,2.280350850198276,1.0,1.0,9,2.111111111111111,1.0801661921991834,2.111111111111111,6.333333333333334,6.333333333333334,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.27004154804979585,0.5200415480497959,3.293596470982041,10,8.0,6.333333333333334,-1.666666666666666,1.666666666666666,1.666666666666666,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1007,MODEL-C,24.0,2.0,1.0,1.0,9,2.6666666666666665,0.75,2.6666666666666665,8.0,8.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.1875,0.4375,3.5,12,0.0,8.0,8.0,8.0,0.0,8.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1008,MODEL-C,12.0,1.7320508075688772,1.0,1.0,9,1.3333333333333333,1.299038105676658,1.3333333333333333,4.0,4.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.3247595264191645,0.5747595264191645,2.299038105676658,7,11.0,4.0,-7.0,7.0,7.0,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1009,MODEL-D,23.0,2.081665999466133,10.666666666666666,12.0,9,2.5555555555555554,0.8145649563128348,0.23958333333333334,8.625,8.625,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.2036412390782087,0.4536412390782087,3.91265568704955,13,15.0,8.625,-6.375,6.375,6.375,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1010,MODEL-D,23.0,0.8944271909999161,10.666666666666666,12.0,9,2.5555555555555554,0.3499932486521411,0.23958333333333334,8.625,8.625,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.08749831216303527,0.3374983121630353,2.910922942406179,12,6.0,8.625,2.625,2.625,0.0,2.625,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1011,MODEL-D,13.0,2.8867513459481287,10.666666666666666,12.0,9,1.4444444444444444,1.9985201625794737,0.13541666666666666,4.875,3.65625,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.49963004064486843,0.7496300406448684,2.7408348361078,7,0.0,3.65625,3.65625,3.65625,0.0,3.65625,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1012,MODEL-E,7.0,3.5355339059327378,3.6666666666666665,5.0,9,0.7777777777777778,4.545686450484949,0.21212121212121213,3.1818181818181817,2.3863636363636362,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.75,1.0,2.3863636363636362,5,2.0,2.3863636363636362,0.38636363636363624,0.38636363636363624,0.0,0.38636363636363624,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1013,MODEL-E,7.0,0.7071067811865476,3.6666666666666665,5.0,9,0.7777777777777778,0.9091372900969897,0.21212121212121213,3.1818181818181817,3.1818181818181817,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.22728432252424743,0.47728432252424746,1.5186319353044238,5,4.0,3.1818181818181817,-0.8181818181818183,0.8181818181818183,0.8181818181818183,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1014,MODEL-E,18.0,3.696845502136472,3.6666666666666665,5.0,9,2.0,1.848422751068236,0.5454545454545454,8.181818181818182,6.136363636363637,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.462105687767059,0.7121056877670591,4.369739447661499,11,12.0,6.136363636363637,-5.863636363636363,5.863636363636363,5.863636363636363,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1015,MODEL-F,8.0,1.5275252316519465,6.5,9.0,9,0.8888888888888888,1.71846588560844,0.13675213675213677,3.6923076923076925,2.769230769230769,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.42961647140211,0.67961647140211,1.8820148438827662,5,3.0,2.769230769230769,-0.23076923076923084,0.23076923076923084,0.23076923076923084,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1016,MODEL-F,7.0,0.7071067811865476,6.5,9.0,9,0.7777777777777778,0.9091372900969897,0.11965811965811965,3.230769230769231,3.230769230769231,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.22728432252424743,0.47728432252424746,1.5419955035398765,5,4.0,3.230769230769231,-0.7692307692307692,0.7692307692307692,0.7692307692307692,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1017,MODEL-F,7.0,3.5355339059327378,6.5,9.0,9,0.7777777777777778,4.545686450484949,0.11965811965811965,3.230769230769231,2.4230769230769234,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.75,1.0,2.4230769230769234,5,7.0,2.4230769230769234,-4.576923076923077,4.576923076923077,4.576923076923077,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1018,MODEL-G,16.0,2.160246899469287,4.5,5.0,9,1.7777777777777777,1.215138880951474,0.3950617283950617,5.925925925925926,5.925925925925926,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.3037847202378685,0.5537847202378685,3.2816872310392204,10,5.0,5.925925925925926,0.9259259259259256,0.9259259259259256,0.0,0.9259259259259256,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1019,MODEL-G,5.0,2.1213203435596424,4.5,5.0,9,0.5555555555555556,3.818376618407356,0.1234567901234568,1.851851851851852,1.388888888888889,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.75,1.0,1.388888888888889,3,5.0,1.388888888888889,-3.6111111111111107,3.6111111111111107,3.6111111111111107,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1020,MODEL-G,19.0,2.588435821108957,4.5,5.0,9,2.111111111111111,1.2261011784200322,0.46913580246913583,7.037037037037038,7.037037037037038,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.30652529460500805,0.5565252946050081,3.9162891101833908,11,0.0,7.037037037037038,7.037037037037038,7.037037037037038,0.0,7.037037037037038,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1021,MODEL-H,11.0,1.5275252316519468,0.0,0.0,9,1.2222222222222223,1.2497933713515927,0.0,0.0,0.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.3124483428378982,0.5624483428378981,0.0,0,5.0,0.0,-5.0,5.0,5.0,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1022,MODEL-H,16.0,2.160246899469287,0.0,0.0,9,1.7777777777777777,1.215138880951474,0.0,0.0,0.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.3037847202378685,0.5537847202378685,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1023,MODEL-H,5.0,0.0,0.0,0.0,9,0.5555555555555556,0.0,0.0,0.0,0.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.0,0.25,0.0,0,25.0,0.0,-25.0,25.0,25.0,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1024,MODEL-I,12.0,0.0,5.0,6.0,9,1.3333333333333333,0.0,0.26666666666666666,4.800000000000001,4.800000000000001,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.0,0.25,1.2000000000000002,7,5.0,4.800000000000001,-0.1999999999999993,0.1999999999999993,0.1999999999999993,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1025,MODEL-I,16.0,3.0550504633038935,5.0,6.0,9,1.7777777777777777,1.7184658856084403,0.35555555555555557,6.4,4.800000000000001,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.42961647140211007,0.67961647140211,3.2621590627301287,9,5.0,4.800000000000001,-0.1999999999999993,0.1999999999999993,0.1999999999999993,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1026,MODEL-I,7.0,0.7071067811865476,5.0,6.0,9,0.7777777777777778,0.9091372900969897,0.15555555555555556,2.8,2.8,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.22728432252424743,0.47728432252424746,1.3363961030678928,5,13.0,2.8,-10.2,10.2,10.2,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1027,MODEL-J,11.0,1.5,5.0,6.0,9,1.2222222222222223,1.227272727272727,0.24444444444444446,4.4,4.4,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.30681818181818177,0.5568181818181818,2.45,7,4.0,4.4,0.40000000000000036,0.40000000000000036,0.0,0.40000000000000036,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1028,MODEL-J,15.0,1.8929694486000912,5.0,6.0,9,1.6666666666666667,1.1357816691600546,0.3333333333333333,6.0,6.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.28394541729001366,0.5339454172900137,3.2036725037400817,10,9.0,6.0,-3.0,3.0,3.0,0.0,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1029,MODEL-J,16.0,1.8257418583505538,5.0,6.0,9,1.7777777777777777,1.0269797953221866,0.35555555555555557,6.4,6.4,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.25674494883054666,0.5067449488305467,3.243167672515499,10,6.0,6.4,0.40000000000000036,0.40000000000000036,0.0,0.40000000000000036,2025-04-01,2024-07-01,2025-04-01,2025-04-01,2025-06-30,2025-06-30,2025-09-28
PN-1000,MODEL-A,5.0,0.0,4.0,4.0,9,0.5555555555555556,0.0,0.1388888888888889,1.6666666666666667,1.6666666666666667,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.0,0.25,0.4166666666666667,3,4.0,1.6666666666666667,-2.333333333333333,2.333333333333333,2.333333333333333,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1001,MODEL-A,14.0,3.5118845842842465,4.0,4.0,9,1.5555555555555556,2.2576400898970155,0.3888888888888889,4.666666666666667,3.5,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.5644100224742539,0.8144100224742539,2.8504350786598884,7,17.0,3.5,-13.5,13.5,13.5,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1002,MODEL-A,18.0,2.6457513110645907,4.0,4.0,9,2.0,1.3228756555322954,0.5,6.0,6.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.33071891388307384,0.5807189138830738,3.4843134832984433,10,7.0,6.0,-1.0,1.0,1.0,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1003,MODEL-B,5.0,0.7071067811865476,8.0,9.0,9,0.5555555555555556,1.2727922061357855,0.06944444444444445,1.875,1.875,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.31819805153394637,0.5681980515339464,1.0653713466261496,3,6.0,1.875,-4.125,4.125,4.125,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1004,MODEL-B,7.0,0.5,8.0,9.0,9,0.7777777777777778,0.6428571428571428,0.09722222222222222,2.625,2.625,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.1607142857142857,0.4107142857142857,1.078125,4,0.0,2.625,2.625,2.625,0.0,2.625,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1005,MODEL-B,7.0,1.5275252316519468,8.0,9.0,9,0.7777777777777778,1.9639610121239315,0.09722222222222222,2.625,1.96875,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.49099025303098287,0.7409902530309829,1.4588245606547474,4,5.0,1.96875,-3.03125,3.03125,3.03125,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1006,MODEL-C,19.0,2.280350850198276,1.5,2.0,9,2.111111111111111,1.0801661921991834,1.4074074074074074,8.444444444444445,8.444444444444445,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.27004154804979585,0.5200415480497959,4.391461961309387,13,0.0,8.444444444444445,8.444444444444445,8.444444444444445,0.0,8.444444444444445,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1007,MODEL-C,18.0,1.4142135623730951,1.5,2.0,9,2.0,0.7071067811865476,1.3333333333333333,8.0,8.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.1767766952966369,0.42677669529663687,3.414213562373095,12,0.0,8.0,8.0,8.0,0.0,8.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1008,MODEL-C,14.0,1.7320508075688772,1.5,2.0,9,1.5555555555555556,1.1134612334371352,1.0370370370370372,6.222222222222223,6.222222222222223,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.2783653083592838,0.5283653083592839,3.2876063631244334,10,11.0,6.222222222222223,-4.777777777777777,4.777777777777777,4.777777777777777,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1009,MODEL-D,27.0,2.5,10.666666666666666,12.0,9,3.0,0.8333333333333334,0.28125,10.125,10.125,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.20833333333333334,0.45833333333333337,4.640625,15,13.0,10.125,-2.875,2.875,2.875,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1010,MODEL-D,23.0,0.8944271909999161,10.666666666666666,12.0,9,2.5555555555555554,0.3499932486521411,0.23958333333333334,8.625,8.625,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.08749831216303527,0.3374983121630353,2.910922942406179,12,0.0,8.625,8.625,8.625,0.0,8.625,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1011,MODEL-D,18.0,2.380476142847616,10.666666666666666,12.0,9,2.0,1.190238071423808,0.1875,6.75,6.75,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.297559517855952,0.547559517855952,3.6960267455276763,11,5.0,6.75,1.75,1.75,0.0,1.75,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1012,MODEL-E,7.0,3.5355339059327378,4.25,6.0,9,0.7777777777777778,4.545686450484949,0.1830065359477124,3.2941176470588234,2.4705882352941178,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.75,1.0,2.4705882352941178,5,2.0,2.4705882352941178,0.47058823529411775,0.47058823529411775,0.0,0.47058823529411775,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1013,MODEL-E,10.0,1.4142135623730951,4.25,6.0,9,1.1111111111111112,1.2727922061357855,0.26143790849673204,4.7058823529411775,4.7058823529411775,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.31819805153394637,0.5681980515339464,2.6738731836891603,8,3.0,4.7058823529411775,1.7058823529411775,1.7058823529411775,0.0,1.7058823529411775,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1014,MODEL-E,18.0,3.696845502136472,4.25,6.0,9,2.0,1.848422751068236,0.47058823529411764,8.470588235294116,6.352941176470587,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.462105687767059,0.7121056877670591,4.5239655458142565,11,5.0,6.352941176470587,1.352941176470587,1.352941176470587,0.0,1.352941176470587,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1015,MODEL-F,9.0,1.4999999999999998,7.333333333333333,9.0,9,1.0,1.4999999999999998,0.13636363636363635,3.681818181818181,3.681818181818181,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.37499999999999994,0.625,2.3011363636363633,6,9.0,3.681818181818181,-5.318181818181818,5.318181818181818,5.318181818181818,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1016,MODEL-F,8.0,1.5275252316519465,7.333333333333333,9.0,9,0.8888888888888888,1.71846588560844,0.12121212121212123,3.2727272727272734,2.454545454545455,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.42961647140211,0.67961647140211,1.6681495207142703,5,4.0,2.454545454545455,-1.545454545454545,1.545454545454545,1.545454545454545,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1017,MODEL-F,9.0,2.6457513110645907,7.333333333333333,9.0,9,1.0,2.6457513110645907,0.13636363636363635,3.681818181818181,2.761363636363636,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.6614378277661477,0.9114378277661477,2.5168112743997026,6,2.0,2.761363636363636,0.7613636363636358,0.7613636363636358,0.0,0.7613636363636358,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1018,MODEL-G,10.0,2.0816659994661326,4.5,5.0,9,1.1111111111111112,1.8734993995195193,0.2469135802469136,3.703703703703704,2.777777777777778,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.4683748498798798,0.7183748498798799,1.9954856941107777,5,3.0,2.777777777777778,-0.22222222222222188,0.22222222222222188,0.22222222222222188,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1019,MODEL-G,5.0,2.1213203435596424,4.5,5.0,9,0.5555555555555556,3.818376618407356,0.1234567901234568,1.851851851851852,1.388888888888889,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.75,1.0,1.388888888888889,3,5.0,1.388888888888889,-3.6111111111111107,3.6111111111111107,3.6111111111111107,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1020,MODEL-G,25.0,2.48327740429189,4.5,5.0,9,2.7777777777777777,0.8939798655450804,0.6172839506172839,9.25925925925926,9.25925925925926,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.2234949663862701,0.4734949663862701,4.384212651724723,14,0.0,9.25925925925926,9.25925925925926,9.25925925925926,0.0,9.25925925925926,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1021,MODEL-H,11.0,1.5275252316519468,3.0,3.0,9,1.2222222222222223,1.2497933713515927,0.4074074074074074,3.666666666666666,3.666666666666666,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.3124483428378982,0.5624483428378981,2.0623105904056263,6,15.0,3.666666666666666,-11.333333333333334,11.333333333333334,11.333333333333334,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1022,MODEL-H,9.0,1.0,3.0,3.0,9,1.0,1.0,0.3333333333333333,3.0,3.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.25,0.5,1.5,5,0.0,3.0,3.0,3.0,0.0,3.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1023,MODEL-H,5.0,0.0,3.0,3.0,9,0.5555555555555556,0.0,0.1851851851851852,1.6666666666666667,1.6666666666666667,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.0,0.25,0.4166666666666667,3,12.0,1.6666666666666667,-10.333333333333334,10.333333333333334,10.333333333333334,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1024,MODEL-I,17.0,0.5773502691896258,5.0,6.0,9,1.8888888888888888,0.305656024865096,0.37777777777777777,6.8,6.8,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.076414006216274,0.32641400621627403,2.219615242270663,10,0.0,6.8,6.8,6.8,0.0,6.8,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1025,MODEL-I,14.0,1.4142135623730951,5.0,6.0,9,1.5555555555555556,0.9091372900969897,0.3111111111111111,5.6,5.6,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.22728432252424743,0.47728432252424746,2.6727922061357856,9,5.0,5.6,0.5999999999999996,0.5999999999999996,0.0,0.5999999999999996,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1026,MODEL-I,4.0,0.0,5.0,6.0,9,0.4444444444444444,0.0,0.08888888888888889,1.6,1.6,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.0,0.25,0.4,2,1.0,1.6,0.6000000000000001,0.6000000000000001,0.0,0.6000000000000001,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1027,MODEL-J,10.0,1.1547005383792515,6.0,6.0,9,1.1111111111111112,1.0392304845413263,0.1851851851851852,3.3333333333333335,3.3333333333333335,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.25980762113533157,0.5098076211353315,1.6993587371177719,6,4.0,3.3333333333333335,-0.6666666666666665,0.6666666666666665,0.6666666666666665,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1028,MODEL-J,15.0,1.8929694486000912,6.0,6.0,9,1.6666666666666667,1.1357816691600546,0.2777777777777778,5.0,5.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.28394541729001366,0.5339454172900137,2.6697270864500684,8,9.0,5.0,-4.0,4.0,4.0,0.0,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1029,MODEL-J,16.0,1.8257418583505538,6.0,6.0,9,1.7777777777777777,1.0269797953221866,0.2962962962962963,5.333333333333333,5.333333333333333,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.25674494883054666,0.5067449488305467,2.7026397270962486,9,0.0,5.333333333333333,5.333333333333333,5.333333333333333,0.0,5.333333333333333,2025-05-01,2024-08-01,2025-05-01,2025-05-01,2025-07-30,2025-07-30,2025-10-28
PN-1000,MODEL-A,5.0,0.0,4.0,4.0,9,0.5555555555555556,0.0,0.1388888888888889,1.6666666666666667,1.6666666666666667,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.0,0.25,0.4166666666666667,3,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1001,MODEL-A,13.0,2.1213203435596424,4.0,4.0,9,1.4444444444444444,1.468606391695137,0.3611111111111111,4.333333333333333,4.333333333333333,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.36715159792378427,0.6171515979237843,2.674323591003065,8,17.0,4.333333333333333,-12.666666666666668,12.666666666666668,12.666666666666668,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1002,MODEL-A,19.0,2.7748873851023212,4.0,4.0,9,2.111111111111111,1.314420340311626,0.5277777777777778,6.333333333333334,6.333333333333334,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.3286050850779065,0.5786050850779065,3.664498872160075,10,6.0,6.333333333333334,0.3333333333333339,0.3333333333333339,0.0,0.3333333333333339,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1003,MODEL-B,5.0,0.7071067811865476,9.0,9.0,9,0.5555555555555556,1.2727922061357855,0.0617283950617284,1.6666666666666667,1.6666666666666667,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.31819805153394637,0.5681980515339464,0.9469967525565774,3,4.0,1.6666666666666667,-2.333333333333333,2.333333333333333,2.333333333333333,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1004,MODEL-B,7.0,0.5,9.0,9.0,9,0.7777777777777778,0.6428571428571428,0.08641975308641975,2.333333333333333,2.333333333333333,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.1607142857142857,0.4107142857142857,0.9583333333333331,4,4.0,2.333333333333333,-1.666666666666667,1.666666666666667,1.666666666666667,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1005,MODEL-B,7.0,1.5275252316519468,9.0,9.0,9,0.7777777777777778,1.9639610121239315,0.08641975308641975,2.333333333333333,1.7499999999999998,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.49099025303098287,0.7409902530309829,1.2967329428042198,4,5.0,1.7499999999999998,-3.25,3.25,3.25,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1006,MODEL-C,19.0,2.280350850198276,2.0,3.0,9,2.111111111111111,1.0801661921991834,1.0555555555555556,9.5,9.5,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.27004154804979585,0.5200415480497959,4.940394706473061,15,8.0,9.5,1.5,1.5,0.0,1.5,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1007,MODEL-C,18.0,1.4142135623730951,2.0,3.0,9,2.0,0.7071067811865476,1.0,9.0,9.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.1767766952966369,0.42677669529663687,3.840990257669732,13,1.0,9.0,8.0,8.0,0.0,8.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
